unb_code,unb_code_with_digit,client_code,geography,commercial,operation,super_commercial,operation_type,geo_code,commercial_code,cod_tipo_operacao,cod_supercom,nom_coordenador,flag_fd,keyfiltrodistrib,sigla_uf,flag_ativo,nome_dr,nome_dr_supercom,nome_gc,grupo_revendas_spo,cidade_matriz,coordenador_central_bebida,grupo_foco_regional,tipo_antigo,supercom_antiga,old_commercial,old_operation,nielsen_split,resale_group_ccttv,segmentation,secondary_segmentation,manual_subsegmentation,manual_secondary_subsegmentation,insert_date,folder_date
6913,69138,43785,GEO_3,COM_10,OP_10,SUPERCOM_5,Indirect,17,68,3,11,Coordinator_12,1,KEY_80,CA,Active,Director_1,Director_SC_13,Manager_5,Group_10,Hilltown,Central_Coord_1,Focus_2,Type_4,OldSC_2,OldCom_3,OldOp_15,Nielsen_4,CCTTV_6,Seg_5,SecSeg_4,ManSeg_1,ManSecSeg_2,2024-01-29 22:22:13,2024-01-29
4807,48073,83551,GEO_4,COM_6,OP_17,SUPERCOM_4,Indirect,10,54,4,18,Coordinator_30,1,KEY_29,NY,Inactive,Director_9,Director_SC_4,Manager_15,Group_1,Springfield,Central_Coord_6,Focus_2,Type_5,OldSC_4,OldCom_3,OldOp_7,Nielsen_4,CCTTV_4,Seg_5,SecSeg_3,ManSeg_1,ManSecSeg_2,2023-03-08 08:06:07,2023-03-08
2041,20411,57372,GEO_4,COM_6,OP_9,SUPERCOM_2,Direct,22,84,8,19,Coordinator_23,1,KEY_3,TX,Active,Director_10,Director_SC_6,Manager_5,Group_2,Georgetown,Central_Coord_9,Focus_8,Type_1,OldSC_4,OldCom_8,OldOp_12,Nielsen_2,CCTTV_6,Seg_4,SecSeg_4,ManSeg_2,ManSecSeg_2,2024-02-05 13:32:31,2024-02-05
1140,11401,62513,GEO_3,COM_1,OP_7,SUPERCOM_4,Indirect,2,38,6,18,Coordinator_8,0,KEY_71,OH,Inactive,Director_10,Director_SC_13,Manager_11,Group_2,Riverside,Central_Coord_8,Focus_4,Type_4,OldSC_4,OldCom_4,OldOp_1,Nielsen_3,CCTTV_4,Seg_5,SecSeg_4,ManSeg_2,ManSecSeg_3,2025-04-29 11:43:38,2025-04-29
3711,37112,78943,GEO_3,COM_6,OP_9,SUPERCOM_1,Direct,22,32,7,2,Coordinator_7,0,KEY_20,PA,Inactive,Director_6,Director_SC_5,Manager_13,Group_8,Riverside,Central_Coord_1,Focus_7,Type_2,OldSC_5,OldCom_2,OldOp_1,Nielsen_3,CCTTV_1,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_1,2024-10-09 02:24:09,2024-10-09
8260,82602,27067,GEO_5,COM_6,OP_13,SUPERCOM_4,Direct,34,36,4,12,Coordinator_11,0,KEY_20,TX,Inactive,Director_6,Director_SC_14,Manager_24,Group_10,Lakeside,Central_Coord_3,Focus_3,Type_1,OldSC_3,OldCom_9,OldOp_6,Nielsen_4,CCTTV_8,Seg_3,SecSeg_2,ManSeg_3,ManSecSeg_3,2023-05-22 13:03:18,2023-05-22
1006,10067,90756,GEO_3,COM_6,OP_13,SUPERCOM_5,Direct,14,92,3,9,Coordinator_21,0,KEY_63,IL,Inactive,Director_6,Director_SC_7,Manager_8,Group_5,Hilltown,Central_Coord_5,Focus_7,Type_2,OldSC_5,OldCom_2,OldOp_10,Nielsen_1,CCTTV_2,Seg_5,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-10-01 07:10:57,2023-10-01
3308,33086,58015,GEO_5,COM_9,OP_13,SUPERCOM_1,Indirect,10,88,5,6,Coordinator_27,0,KEY_13,TX,Inactive,Director_3,Director_SC_15,Manager_2,Group_8,Lakeside,Central_Coord_5,Focus_1,Type_4,OldSC_1,OldCom_3,OldOp_10,Nielsen_1,CCTTV_6,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_3,2023-07-31 23:34:48,2023-07-31
6393,63935,91224,GEO_3,COM_10,OP_20,SUPERCOM_4,Direct,33,21,4,15,Coordinator_26,1,KEY_96,PA,Inactive,Director_4,Director_SC_6,Manager_19,Group_7,Georgetown,Central_Coord_5,Focus_1,Type_2,OldSC_5,OldCom_9,OldOp_6,Nielsen_1,CCTTV_7,Seg_4,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-10-06 16:19:55,2023-10-06
4241,42411,47260,GEO_5,COM_6,OP_7,SUPERCOM_3,Direct,40,4,4,19,Coordinator_27,1,KEY_10,NY,Active,Director_6,Director_SC_14,Manager_2,Group_1,Springfield,Central_Coord_6,Focus_5,Type_4,OldSC_4,OldCom_1,OldOp_13,Nielsen_1,CCTTV_1,Seg_5,SecSeg_4,ManSeg_2,ManSecSeg_3,2023-07-09 07:40:32,2023-07-09
9740,97400,61702,GEO_3,COM_2,OP_2,SUPERCOM_5,Direct,30,49,1,6,Coordinator_1,0,KEY_10,FL,Active,Director_7,Director_SC_14,Manager_8,Group_6,Springfield,Central_Coord_5,Focus_2,Type_2,OldSC_5,OldCom_2,OldOp_12,Nielsen_2,CCTTV_2,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_2,2023-03-22 20:05:10,2023-03-22
9407,94079,19563,GEO_2,COM_2,OP_19,SUPERCOM_1,Direct,49,83,5,14,Coordinator_1,1,KEY_12,PA,Inactive,Director_15,Director_SC_6,Manager_2,Group_4,Springfield,Central_Coord_5,Focus_7,Type_5,OldSC_1,OldCom_10,OldOp_7,Nielsen_5,CCTTV_6,Seg_5,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-07-15 01:37:25,2023-07-15
9231,92318,56383,GEO_2,COM_5,OP_7,SUPERCOM_1,Direct,3,22,1,16,Coordinator_20,0,KEY_92,CA,Inactive,Director_2,Director_SC_8,Manager_4,Group_2,Hilltown,Central_Coord_2,Focus_6,Type_3,OldSC_5,OldCom_8,OldOp_14,Nielsen_3,CCTTV_7,Seg_2,SecSeg_2,ManSeg_3,ManSecSeg_1,2025-04-22 17:47:54,2025-04-22
8634,86342,17551,GEO_4,COM_9,OP_13,SUPERCOM_2,Direct,10,80,9,13,Coordinator_5,0,KEY_57,FL,Active,Director_15,Director_SC_14,Manager_23,Group_2,Springfield,Central_Coord_10,Focus_6,Type_2,OldSC_5,OldCom_5,OldOp_4,Nielsen_1,CCTTV_3,Seg_3,SecSeg_3,ManSeg_2,ManSecSeg_2,2023-04-15 16:23:30,2023-04-15
8160,81602,82700,GEO_3,COM_7,OP_18,SUPERCOM_5,Direct,35,53,2,10,Coordinator_3,1,KEY_53,TX,Inactive,Director_6,Director_SC_8,Manager_15,Group_6,Georgetown,Central_Coord_8,Focus_4,Type_3,OldSC_3,OldCom_4,OldOp_10,Nielsen_2,CCTTV_4,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_3,2023-04-04 11:42:10,2023-04-04
9464,94641,87709,GEO_1,COM_2,OP_19,SUPERCOM_5,Indirect,33,15,4,5,Coordinator_26,0,KEY_94,OH,Inactive,Director_7,Director_SC_4,Manager_18,Group_7,Lakeside,Central_Coord_9,Focus_4,Type_4,OldSC_1,OldCom_1,OldOp_7,Nielsen_2,CCTTV_4,Seg_3,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-01-26 10:18:59,2024-01-26
4310,43106,18813,GEO_2,COM_3,OP_2,SUPERCOM_1,Indirect,8,30,5,16,Coordinator_19,1,KEY_17,NY,Active,Director_9,Director_SC_12,Manager_1,Group_3,Lakeside,Central_Coord_1,Focus_7,Type_1,OldSC_1,OldCom_7,OldOp_4,Nielsen_2,CCTTV_2,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_1,2025-11-02 13:18:03,2025-11-02
3617,36179,19698,GEO_3,COM_9,OP_15,SUPERCOM_3,Indirect,4,37,1,10,Coordinator_3,1,KEY_34,NY,Active,Director_2,Director_SC_6,Manager_2,Group_9,Springfield,Central_Coord_10,Focus_5,Type_2,OldSC_1,OldCom_5,OldOp_2,Nielsen_2,CCTTV_7,Seg_1,SecSeg_3,ManSeg_2,ManSecSeg_3,2023-07-02 09:38:27,2023-07-02
3166,31661,62616,GEO_2,COM_2,OP_12,SUPERCOM_5,Indirect,8,88,2,11,Coordinator_8,0,KEY_41,FL,Inactive,Director_5,Director_SC_6,Manager_6,Group_9,Meadowbrook,Central_Coord_2,Focus_3,Type_3,OldSC_5,OldCom_7,OldOp_4,Nielsen_4,CCTTV_7,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_2,2025-04-22 17:00:47,2025-04-22
3356,33563,63247,GEO_2,COM_9,OP_6,SUPERCOM_2,Indirect,16,7,7,19,Coordinator_16,0,KEY_48,OH,Inactive,Director_14,Director_SC_2,Manager_18,Group_10,Georgetown,Central_Coord_1,Focus_1,Type_5,OldSC_1,OldCom_8,OldOp_6,Nielsen_4,CCTTV_7,Seg_5,SecSeg_1,ManSeg_1,ManSecSeg_2,2024-07-15 06:43:36,2024-07-15
4712,47121,29954,GEO_5,COM_10,OP_12,SUPERCOM_2,Indirect,20,20,8,19,Coordinator_30,1,KEY_99,NY,Active,Director_15,Director_SC_1,Manager_25,Group_6,Riverside,Central_Coord_6,Focus_5,Type_3,OldSC_3,OldCom_2,OldOp_15,Nielsen_3,CCTTV_4,Seg_6,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-05-07 04:38:16,2023-05-07
5668,56682,29650,GEO_2,COM_7,OP_18,SUPERCOM_3,Indirect,11,18,3,4,Coordinator_29,0,KEY_35,IL,Inactive,Director_5,Director_SC_3,Manager_24,Group_8,Lakeside,Central_Coord_2,Focus_6,Type_4,OldSC_2,OldCom_4,OldOp_1,Nielsen_2,CCTTV_7,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_3,2023-06-12 16:23:55,2023-06-12
9020,90202,30495,GEO_2,COM_3,OP_6,SUPERCOM_3,Indirect,34,84,2,8,Coordinator_26,0,KEY_27,OH,Active,Director_8,Director_SC_11,Manager_1,Group_7,Hilltown,Central_Coord_4,Focus_7,Type_4,OldSC_4,OldCom_4,OldOp_3,Nielsen_2,CCTTV_6,Seg_1,SecSeg_3,ManSeg_3,ManSecSeg_2,2025-03-24 21:16:52,2025-03-24
4927,49278,55191,GEO_2,COM_10,OP_14,SUPERCOM_1,Indirect,19,82,8,14,Coordinator_22,1,KEY_50,CA,Active,Director_4,Director_SC_9,Manager_13,Group_9,Hilltown,Central_Coord_6,Focus_8,Type_2,OldSC_5,OldCom_1,OldOp_9,Nielsen_5,CCTTV_8,Seg_2,SecSeg_1,ManSeg_3,ManSecSeg_3,2024-03-27 17:18:03,2024-03-27
8725,87257,76348,GEO_4,COM_10,OP_5,SUPERCOM_3,Indirect,2,93,3,2,Coordinator_20,1,KEY_15,PA,Active,Director_3,Director_SC_10,Manager_11,Group_9,Riverside,Central_Coord_4,Focus_1,Type_3,OldSC_3,OldCom_5,OldOp_2,Nielsen_5,CCTTV_6,Seg_4,SecSeg_2,ManSeg_1,ManSecSeg_3,2024-07-28 03:44:30,2024-07-28
9273,92737,16536,GEO_2,COM_7,OP_13,SUPERCOM_5,Indirect,32,67,4,5,Coordinator_11,0,KEY_67,TX,Active,Director_2,Director_SC_4,Manager_8,Group_4,Hilltown,Central_Coord_2,Focus_7,Type_3,OldSC_3,OldCom_8,OldOp_2,Nielsen_5,CCTTV_1,Seg_6,SecSeg_3,ManSeg_3,ManSecSeg_3,2024-12-24 18:39:24,2024-12-24
3005,30053,71556,GEO_5,COM_2,OP_1,SUPERCOM_4,Indirect,9,41,4,18,Coordinator_19,0,KEY_40,OH,Active,Director_1,Director_SC_4,Manager_7,Group_7,Meadowbrook,Central_Coord_4,Focus_1,Type_4,OldSC_1,OldCom_7,OldOp_14,Nielsen_1,CCTTV_5,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_1,2025-01-11 08:39:27,2025-01-11
3481,34816,71668,GEO_1,COM_8,OP_11,SUPERCOM_5,Indirect,18,59,5,5,Coordinator_2,1,KEY_68,NY,Active,Director_2,Director_SC_15,Manager_25,Group_1,Riverside,Central_Coord_1,Focus_1,Type_4,OldSC_2,OldCom_6,OldOp_15,Nielsen_5,CCTTV_1,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_3,2024-09-22 01:59:30,2024-09-22
2317,23171,54531,GEO_1,COM_2,OP_2,SUPERCOM_3,Indirect,18,21,3,2,Coordinator_1,1,KEY_60,NY,Active,Director_6,Director_SC_6,Manager_12,Group_2,Hilltown,Central_Coord_4,Focus_3,Type_5,OldSC_2,OldCom_10,OldOp_12,Nielsen_5,CCTTV_2,Seg_1,SecSeg_1,ManSeg_3,ManSecSeg_2,2025-05-16 00:39:58,2025-05-16
6409,64098,49858,GEO_1,COM_2,OP_13,SUPERCOM_3,Indirect,40,60,1,4,Coordinator_6,0,KEY_54,OH,Active,Director_8,Director_SC_8,Manager_7,Group_8,Lakeside,Central_Coord_1,Focus_2,Type_2,OldSC_3,OldCom_7,OldOp_1,Nielsen_4,CCTTV_5,Seg_2,SecSeg_3,ManSeg_2,ManSecSeg_1,2023-04-29 10:05:31,2023-04-29
7466,74663,58753,GEO_5,COM_7,OP_15,SUPERCOM_1,Indirect,33,49,9,2,Coordinator_11,1,KEY_36,IL,Inactive,Director_5,Director_SC_8,Manager_9,Group_5,Meadowbrook,Central_Coord_9,Focus_6,Type_5,OldSC_2,OldCom_10,OldOp_13,Nielsen_5,CCTTV_6,Seg_5,SecSeg_1,ManSeg_3,ManSecSeg_3,2023-11-20 06:07:19,2023-11-20
4071,40716,76012,GEO_3,COM_3,OP_1,SUPERCOM_1,Indirect,22,3,3,7,Coordinator_9,0,KEY_65,CA,Active,Director_2,Director_SC_14,Manager_18,Group_1,Georgetown,Central_Coord_8,Focus_2,Type_1,OldSC_2,OldCom_3,OldOp_3,Nielsen_2,CCTTV_1,Seg_5,SecSeg_1,ManSeg_1,ManSecSeg_3,2025-10-25 20:10:11,2025-10-25
8643,86435,83943,GEO_2,COM_5,OP_16,SUPERCOM_1,Direct,40,69,1,15,Coordinator_23,1,KEY_78,IL,Active,Director_10,Director_SC_8,Manager_9,Group_6,Hilltown,Central_Coord_1,Focus_7,Type_4,OldSC_3,OldCom_8,OldOp_2,Nielsen_2,CCTTV_7,Seg_5,SecSeg_3,ManSeg_2,ManSecSeg_2,2025-01-24 17:33:29,2025-01-24
4468,44687,17771,GEO_1,COM_2,OP_2,SUPERCOM_2,Indirect,37,5,7,17,Coordinator_22,1,KEY_57,OH,Active,Director_7,Director_SC_11,Manager_14,Group_6,Springfield,Central_Coord_8,Focus_7,Type_4,OldSC_2,OldCom_3,OldOp_10,Nielsen_4,CCTTV_2,Seg_2,SecSeg_4,ManSeg_1,ManSecSeg_3,2025-02-23 01:28:52,2025-02-23
2171,21710,16060,GEO_2,COM_10,OP_10,SUPERCOM_5,Indirect,29,6,6,10,Coordinator_30,1,KEY_89,TX,Active,Director_14,Director_SC_1,Manager_8,Group_9,Meadowbrook,Central_Coord_2,Focus_1,Type_4,OldSC_1,OldCom_9,OldOp_4,Nielsen_1,CCTTV_2,Seg_3,SecSeg_2,ManSeg_1,ManSecSeg_3,2025-09-13 04:37:51,2025-09-13
5125,51256,55090,GEO_3,COM_3,OP_15,SUPERCOM_2,Direct,22,81,4,5,Coordinator_6,1,KEY_96,TX,Active,Director_14,Director_SC_11,Manager_20,Group_8,Meadowbrook,Central_Coord_2,Focus_5,Type_3,OldSC_2,OldCom_5,OldOp_2,Nielsen_4,CCTTV_1,Seg_5,SecSeg_4,ManSeg_2,ManSecSeg_2,2023-01-04 09:14:55,2023-01-04
4746,47464,25148,GEO_4,COM_7,OP_1,SUPERCOM_1,Indirect,43,7,3,17,Coordinator_1,1,KEY_98,TX,Inactive,Director_10,Director_SC_3,Manager_17,Group_3,Georgetown,Central_Coord_5,Focus_2,Type_5,OldSC_4,OldCom_6,OldOp_5,Nielsen_5,CCTTV_1,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_2,2025-06-06 16:34:20,2025-06-06
1801,18011,93108,GEO_3,COM_6,OP_4,SUPERCOM_3,Indirect,3,30,9,9,Coordinator_1,1,KEY_84,NY,Inactive,Director_13,Director_SC_7,Manager_5,Group_9,Lakeside,Central_Coord_7,Focus_1,Type_3,OldSC_1,OldCom_7,OldOp_9,Nielsen_3,CCTTV_4,Seg_6,SecSeg_4,ManSeg_3,ManSecSeg_2,2024-11-29 17:03:25,2024-11-29
7625,76251,46058,GEO_5,COM_9,OP_12,SUPERCOM_3,Direct,11,25,5,8,Coordinator_26,1,KEY_66,CA,Inactive,Director_15,Director_SC_10,Manager_18,Group_8,Springfield,Central_Coord_4,Focus_2,Type_3,OldSC_3,OldCom_2,OldOp_1,Nielsen_4,CCTTV_3,Seg_5,SecSeg_2,ManSeg_1,ManSecSeg_2,2024-08-30 02:03:17,2024-08-30
5425,54254,54568,GEO_4,COM_7,OP_1,SUPERCOM_3,Direct,32,4,7,18,Coordinator_12,0,KEY_20,PA,Active,Director_11,Director_SC_8,Manager_12,Group_1,Hilltown,Central_Coord_5,Focus_5,Type_1,OldSC_2,OldCom_8,OldOp_12,Nielsen_4,CCTTV_6,Seg_5,SecSeg_4,ManSeg_1,ManSecSeg_2,2023-11-11 05:42:15,2023-11-11
7964,79645,38684,GEO_5,COM_7,OP_15,SUPERCOM_5,Indirect,23,89,4,7,Coordinator_25,0,KEY_72,IL,Active,Director_13,Director_SC_8,Manager_19,Group_10,Lakeside,Central_Coord_2,Focus_3,Type_1,OldSC_1,OldCom_4,OldOp_12,Nielsen_3,CCTTV_8,Seg_5,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-04-19 13:23:12,2023-04-19
4057,40579,58185,GEO_2,COM_2,OP_6,SUPERCOM_1,Indirect,14,24,4,14,Coordinator_26,1,KEY_77,NY,Active,Director_12,Director_SC_1,Manager_20,Group_7,Springfield,Central_Coord_8,Focus_2,Type_5,OldSC_3,OldCom_2,OldOp_5,Nielsen_1,CCTTV_8,Seg_3,SecSeg_1,ManSeg_2,ManSecSeg_2,2024-12-29 15:59:40,2024-12-29
2529,25291,62599,GEO_2,COM_2,OP_8,SUPERCOM_3,Indirect,3,10,3,6,Coordinator_26,0,KEY_34,TX,Inactive,Director_1,Director_SC_15,Manager_22,Group_9,Meadowbrook,Central_Coord_1,Focus_4,Type_2,OldSC_3,OldCom_8,OldOp_4,Nielsen_1,CCTTV_3,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_2,2023-12-24 23:01:21,2023-12-24
9602,96023,13221,GEO_4,COM_5,OP_10,SUPERCOM_2,Indirect,2,45,4,6,Coordinator_6,1,KEY_88,OH,Inactive,Director_1,Director_SC_7,Manager_7,Group_4,Georgetown,Central_Coord_5,Focus_7,Type_5,OldSC_2,OldCom_5,OldOp_10,Nielsen_5,CCTTV_4,Seg_4,SecSeg_3,ManSeg_1,ManSecSeg_2,2024-10-31 17:45:51,2024-10-31
5417,54176,47353,GEO_1,COM_3,OP_2,SUPERCOM_3,Indirect,6,10,1,2,Coordinator_7,0,KEY_37,IL,Inactive,Director_8,Director_SC_10,Manager_10,Group_10,Georgetown,Central_Coord_2,Focus_2,Type_2,OldSC_4,OldCom_1,OldOp_6,Nielsen_3,CCTTV_4,Seg_6,SecSeg_1,ManSeg_2,ManSecSeg_3,2024-07-24 16:21:38,2024-07-24
4803,48034,38250,GEO_5,COM_5,OP_9,SUPERCOM_3,Direct,16,6,6,12,Coordinator_18,0,KEY_7,OH,Inactive,Director_7,Director_SC_9,Manager_25,Group_7,Meadowbrook,Central_Coord_3,Focus_6,Type_4,OldSC_2,OldCom_1,OldOp_15,Nielsen_3,CCTTV_2,Seg_4,SecSeg_4,ManSeg_2,ManSecSeg_3,2024-04-27 20:26:51,2024-04-27
4820,48206,99529,GEO_4,COM_5,OP_17,SUPERCOM_2,Indirect,17,59,7,20,Coordinator_17,0,KEY_33,PA,Active,Director_15,Director_SC_10,Manager_14,Group_9,Meadowbrook,Central_Coord_2,Focus_7,Type_3,OldSC_2,OldCom_10,OldOp_15,Nielsen_5,CCTTV_7,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_3,2025-05-06 05:17:24,2025-05-06
3937,39374,90454,GEO_1,COM_3,OP_20,SUPERCOM_2,Direct,10,99,3,3,Coordinator_23,1,KEY_13,PA,Active,Director_3,Director_SC_13,Manager_17,Group_7,Lakeside,Central_Coord_4,Focus_4,Type_2,OldSC_4,OldCom_4,OldOp_13,Nielsen_3,CCTTV_2,Seg_4,SecSeg_2,ManSeg_3,ManSecSeg_1,2023-09-19 15:51:17,2023-09-19
3186,31865,62487,GEO_3,COM_7,OP_8,SUPERCOM_5,Indirect,22,85,9,15,Coordinator_8,0,KEY_92,CA,Active,Director_10,Director_SC_3,Manager_7,Group_3,Riverside,Central_Coord_2,Focus_3,Type_5,OldSC_5,OldCom_3,OldOp_5,Nielsen_3,CCTTV_7,Seg_1,SecSeg_4,ManSeg_2,ManSecSeg_2,2025-07-21 11:23:12,2025-07-21
7247,72478,49524,GEO_2,COM_7,OP_3,SUPERCOM_4,Direct,47,36,10,3,Coordinator_11,0,KEY_18,OH,Active,Director_8,Director_SC_2,Manager_8,Group_3,Georgetown,Central_Coord_9,Focus_6,Type_3,OldSC_4,OldCom_3,OldOp_6,Nielsen_4,CCTTV_2,Seg_1,SecSeg_4,ManSeg_1,ManSecSeg_2,2023-01-22 14:51:22,2023-01-22
1244,12440,11970,GEO_4,COM_4,OP_5,SUPERCOM_1,Direct,13,75,10,7,Coordinator_12,0,KEY_73,OH,Active,Director_6,Director_SC_6,Manager_7,Group_2,Riverside,Central_Coord_5,Focus_8,Type_4,OldSC_2,OldCom_9,OldOp_2,Nielsen_1,CCTTV_5,Seg_4,SecSeg_1,ManSeg_3,ManSecSeg_3,2024-04-11 12:05:05,2024-04-11
1320,13200,82923,GEO_5,COM_2,OP_6,SUPERCOM_3,Direct,21,19,7,12,Coordinator_13,1,KEY_16,OH,Inactive,Director_12,Director_SC_10,Manager_8,Group_4,Lakeside,Central_Coord_10,Focus_3,Type_2,OldSC_5,OldCom_6,OldOp_14,Nielsen_1,CCTTV_2,Seg_3,SecSeg_3,ManSeg_1,ManSecSeg_1,2023-07-30 12:57:51,2023-07-30
1045,10458,37664,GEO_4,COM_9,OP_11,SUPERCOM_5,Indirect,46,3,7,13,Coordinator_8,0,KEY_59,OH,Inactive,Director_13,Director_SC_14,Manager_15,Group_2,Riverside,Central_Coord_1,Focus_1,Type_2,OldSC_5,OldCom_6,OldOp_7,Nielsen_4,CCTTV_6,Seg_5,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-05-30 04:41:07,2025-05-30
3066,30663,52450,GEO_1,COM_1,OP_4,SUPERCOM_3,Direct,34,15,2,8,Coordinator_24,0,KEY_6,FL,Active,Director_12,Director_SC_7,Manager_1,Group_1,Lakeside,Central_Coord_4,Focus_1,Type_1,OldSC_2,OldCom_8,OldOp_11,Nielsen_4,CCTTV_1,Seg_3,SecSeg_1,ManSeg_3,ManSecSeg_2,2025-01-24 18:53:47,2025-01-24
3468,34680,38839,GEO_3,COM_2,OP_17,SUPERCOM_3,Indirect,26,89,9,14,Coordinator_1,1,KEY_75,OH,Active,Director_8,Director_SC_10,Manager_16,Group_5,Lakeside,Central_Coord_1,Focus_7,Type_3,OldSC_4,OldCom_7,OldOp_4,Nielsen_4,CCTTV_4,Seg_4,SecSeg_2,ManSeg_2,ManSecSeg_3,2025-09-09 10:22:48,2025-09-09
8206,82062,62244,GEO_4,COM_8,OP_9,SUPERCOM_3,Indirect,18,29,3,2,Coordinator_7,1,KEY_79,CA,Active,Director_8,Director_SC_6,Manager_5,Group_6,Springfield,Central_Coord_7,Focus_4,Type_5,OldSC_3,OldCom_1,OldOp_8,Nielsen_2,CCTTV_2,Seg_6,SecSeg_2,ManSeg_1,ManSecSeg_2,2023-02-01 17:50:06,2023-02-01
4258,42582,42572,GEO_5,COM_6,OP_19,SUPERCOM_1,Direct,14,48,1,5,Coordinator_23,0,KEY_58,CA,Active,Director_1,Director_SC_7,Manager_21,Group_7,Lakeside,Central_Coord_1,Focus_4,Type_1,OldSC_3,OldCom_8,OldOp_1,Nielsen_5,CCTTV_7,Seg_6,SecSeg_1,ManSeg_1,ManSecSeg_3,2024-10-25 18:43:59,2024-10-25
1800,18008,17403,GEO_3,COM_7,OP_16,SUPERCOM_1,Indirect,27,80,6,14,Coordinator_29,0,KEY_42,TX,Inactive,Director_12,Director_SC_9,Manager_3,Group_2,Meadowbrook,Central_Coord_2,Focus_7,Type_5,OldSC_4,OldCom_1,OldOp_2,Nielsen_2,CCTTV_4,Seg_4,SecSeg_4,ManSeg_3,ManSecSeg_1,2023-01-30 21:31:39,2023-01-30
7185,71852,71973,GEO_1,COM_4,OP_9,SUPERCOM_3,Indirect,7,88,6,6,Coordinator_28,0,KEY_85,TX,Inactive,Director_4,Director_SC_4,Manager_17,Group_10,Springfield,Central_Coord_7,Focus_8,Type_1,OldSC_1,OldCom_1,OldOp_10,Nielsen_4,CCTTV_1,Seg_5,SecSeg_3,ManSeg_1,ManSecSeg_2,2024-03-17 23:13:58,2024-03-17
2318,23188,48349,GEO_2,COM_8,OP_4,SUPERCOM_4,Direct,21,87,9,6,Coordinator_9,1,KEY_93,FL,Active,Director_4,Director_SC_3,Manager_17,Group_10,Riverside,Central_Coord_3,Focus_2,Type_4,OldSC_2,OldCom_4,OldOp_10,Nielsen_2,CCTTV_7,Seg_2,SecSeg_4,ManSeg_3,ManSecSeg_1,2025-01-01 20:51:13,2025-01-01
1576,15761,52838,GEO_5,COM_2,OP_8,SUPERCOM_1,Direct,15,49,2,16,Coordinator_26,0,KEY_42,PA,Inactive,Director_2,Director_SC_3,Manager_2,Group_8,Meadowbrook,Central_Coord_4,Focus_6,Type_5,OldSC_1,OldCom_4,OldOp_3,Nielsen_3,CCTTV_2,Seg_1,SecSeg_1,ManSeg_2,ManSecSeg_3,2023-10-30 10:35:20,2023-10-30
3063,30639,81040,GEO_3,COM_8,OP_5,SUPERCOM_3,Direct,38,19,1,9,Coordinator_29,0,KEY_91,PA,Inactive,Director_5,Director_SC_2,Manager_3,Group_7,Meadowbrook,Central_Coord_5,Focus_5,Type_2,OldSC_1,OldCom_1,OldOp_8,Nielsen_3,CCTTV_1,Seg_6,SecSeg_2,ManSeg_2,ManSecSeg_2,2023-01-29 00:07:24,2023-01-29
3433,34336,82332,GEO_1,COM_2,OP_16,SUPERCOM_3,Direct,45,55,5,2,Coordinator_25,0,KEY_1,FL,Active,Director_15,Director_SC_14,Manager_21,Group_7,Springfield,Central_Coord_9,Focus_5,Type_5,OldSC_4,OldCom_3,OldOp_1,Nielsen_2,CCTTV_3,Seg_6,SecSeg_3,ManSeg_1,ManSecSeg_1,2024-04-06 00:04:48,2024-04-06
8196,81965,70324,GEO_2,COM_9,OP_13,SUPERCOM_1,Direct,11,94,7,11,Coordinator_14,1,KEY_78,PA,Inactive,Director_4,Director_SC_12,Manager_1,Group_8,Springfield,Central_Coord_4,Focus_5,Type_5,OldSC_2,OldCom_2,OldOp_14,Nielsen_3,CCTTV_3,Seg_1,SecSeg_3,ManSeg_1,ManSecSeg_1,2025-07-04 14:54:50,2025-07-04
4245,42453,35857,GEO_4,COM_6,OP_9,SUPERCOM_3,Direct,18,18,4,4,Coordinator_23,1,KEY_78,CA,Inactive,Director_6,Director_SC_4,Manager_24,Group_1,Georgetown,Central_Coord_1,Focus_4,Type_3,OldSC_1,OldCom_3,OldOp_10,Nielsen_1,CCTTV_1,Seg_1,SecSeg_4,ManSeg_2,ManSecSeg_1,2025-09-22 07:12:13,2025-09-22
