period_month_id,period_id,client_code,unb_code,product_abbreviation_code,operation_type,volume,billing,insert_date,folder_date
202305,20230501,27480,4365,107,DISTRIBUTOR,4402.07,260677,2025-11-11 02:07:05,202305
202308,20230808,57554,3025,246,DISTRIBUTOR,3328.84,98956,2024-11-14 11:25:50,202308
202401,20240115,36265,2942,884,DIRECT,2576.01,232776,2023-03-15 11:13:06,202401
202412,20241211,70333,9814,715,DIRECT,2396.92,467853,2024-04-19 07:56:08,202412
202402,20240221,31925,5173,758,DISTRIBUTOR,1770.83,92289,2024-08-17 10:05:35,202402
202301,20230102,90258,5807,252,DISTRIBUTOR,2145.23,88066,2025-01-09 10:38:46,202301
202306,20230612,53536,8635,102,INDIRECT,3756.34,130419,2024-03-01 09:04:39,202306
202406,20240612,40957,8771,531,INDIRECT,831.71,174719,2023-07-17 08:18:50,202406
202301,20230114,27509,9047,616,DIRECT,933.35,78088,2023-01-07 13:19:08,202301
202304,20230425,60333,8380,849,DIRECT,2161.21,116940,2023-11-20 06:07:05,202304
202302,20230217,94582,9672,589,DIRECT,1591.05,418897,2025-02-12 19:21:28,202302
202303,20230326,38502,9565,732,INDIRECT,860.93,305963,2023-12-29 00:30:22,202303
202305,20230508,80857,8783,996,DISTRIBUTOR,146.65,185962,2025-02-10 05:51:35,202305
202301,20230108,22064,9795,472,DIRECT,174.50,224597,2024-06-08 20:38:56,202301
202411,20241123,88193,4537,417,INDIRECT,4726.94,367162,2023-09-22 23:15:35,202411
202406,20240627,29680,6173,138,DISTRIBUTOR,4505.73,149334,2024-11-29 14:44:59,202406
202311,20231121,20999,8921,718,INDIRECT,2033.61,172366,2024-05-01 05:02:28,202311
202401,20240113,83014,8315,271,DIRECT,2551.53,247662,2023-10-22 05:46:08,202401
202308,20230817,25670,3193,103,INDIRECT,636.60,489188,2024-02-04 06:15:08,202308
202406,20240611,44642,9825,640,DISTRIBUTOR,4682.37,479030,2023-11-21 17:10:13,202406
202304,20230420,44586,1411,589,INDIRECT,460.50,486691,2023-12-04 03:50:41,202304
202308,20230805,10804,1178,238,DIRECT,3686.95,260782,2023-07-17 15:00:37,202308
202308,20230804,53138,3965,901,DIRECT,4547.88,138663,2023-09-22 21:53:52,202308
202405,20240503,46422,2442,940,DISTRIBUTOR,3190.27,436224,2025-01-30 06:15:31,202405
202308,20230813,34525,9240,689,INDIRECT,2571.00,378096,2023-06-13 06:09:21,202308
202412,20241215,29796,2263,744,DISTRIBUTOR,238.22,408205,2024-06-19 13:59:53,202412
202407,20240726,41941,1704,948,DISTRIBUTOR,394.49,443105,2023-01-21 05:15:35,202407
202402,20240209,21198,9738,579,INDIRECT,2333.07,117436,2025-10-12 14:01:03,202402
202404,20240421,26979,3081,402,DIRECT,2949.29,455474,2025-04-18 12:52:12,202404
202410,20241020,87358,1587,843,DISTRIBUTOR,1980.38,155178,2023-02-20 00:42:28,202410
202410,20241006,30604,6479,476,INDIRECT,3468.53,52222,2024-05-28 19:59:01,202410
202408,20240805,62065,1890,946,INDIRECT,595.14,354847,2024-10-01 13:24:03,202408
202306,20230619,50448,1765,523,INDIRECT,3926.87,200918,2023-08-12 10:48:01,202306
202402,20240226,63197,5879,757,INDIRECT,3602.92,385241,2025-04-21 21:41:54,202402
202311,20231103,27803,6732,120,DISTRIBUTOR,200.03,48146,2024-04-02 18:14:18,202311
202401,20240126,13514,7899,820,INDIRECT,3659.55,163215,2024-12-17 04:55:27,202401
202304,20230401,79331,8585,673,DISTRIBUTOR,937.41,410799,2023-02-20 06:53:36,202304
202312,20231203,14408,6594,161,INDIRECT,2964.11,62942,2023-08-09 11:07:43,202312
202310,20231004,43828,9979,747,DIRECT,2537.12,461637,2023-11-30 17:42:11,202310
202407,20240708,17095,5575,616,DIRECT,1934.34,244684,2025-04-05 17:44:42,202407
202407,20240713,58237,2245,583,DISTRIBUTOR,4283.49,447589,2023-12-21 18:11:16,202407
202302,20230224,69473,9931,501,DIRECT,2981.20,458780,2025-07-17 12:54:14,202302
202401,20240124,26047,3446,489,INDIRECT,326.24,73386,2025-06-09 10:40:10,202401
202307,20230702,47347,6503,274,INDIRECT,2778.34,333015,2025-08-25 23:30:03,202307
202401,20240111,29731,4915,624,INDIRECT,4905.45,258509,2024-09-24 20:27:00,202401
202406,20240603,17916,7074,556,DISTRIBUTOR,2456.51,324731,2025-04-14 10:35:49,202406
202303,20230307,56273,6398,170,DIRECT,3056.99,55396,2024-12-11 13:46:57,202303
202405,20240507,77856,5207,712,INDIRECT,1036.62,155223,2024-04-19 17:30:17,202405
202405,20240527,79840,1452,970,DIRECT,4531.41,76428,2024-03-31 03:21:32,202405
202404,20240427,47303,4032,922,DIRECT,3219.03,137521,2025-04-20 04:36:01,202404
202402,20240227,37321,4137,377,DISTRIBUTOR,4669.23,276475,2025-05-03 16:56:53,202402
202408,20240804,90711,1756,352,INDIRECT,3797.53,228924,2025-03-22 16:31:55,202408
202407,20240702,28841,1425,867,INDIRECT,4412.71,32997,2025-04-03 15:39:31,202407
202310,20231021,88674,8715,312,DISTRIBUTOR,4298.88,309664,2023-10-02 10:12:23,202310
202311,20231101,49751,4246,941,DISTRIBUTOR,2256.74,395148,2024-01-22 10:23:28,202311
202403,20240310,94411,8218,568,INDIRECT,1811.73,44269,2025-08-09 14:59:45,202403
202301,20230120,93362,4556,949,INDIRECT,4720.04,185615,2023-05-27 14:34:44,202301
202403,20240302,29244,9958,653,INDIRECT,1391.62,127968,2023-11-24 07:04:44,202403
202403,20240314,14168,7693,950,DISTRIBUTOR,2009.85,309192,2023-07-24 00:28:07,202403
202406,20240605,10520,7755,955,INDIRECT,4356.35,99805,2025-01-14 08:27:35,202406
202404,20240408,13869,9476,948,DISTRIBUTOR,863.86,386254,2025-05-13 19:17:34,202404
202310,20231004,44779,2835,495,DISTRIBUTOR,3610.95,284574,2025-01-05 16:36:03,202310
202301,20230114,45675,3941,439,DISTRIBUTOR,534.32,380154,2023-01-15 18:35:17,202301
202304,20230425,95976,6894,149,INDIRECT,3808.47,458823,2025-03-18 17:15:22,202304
202310,20231019,84004,6438,246,DIRECT,1006.11,226726,2024-09-07 00:42:58,202310
202305,20230506,47412,9188,608,DISTRIBUTOR,2546.00,79239,2025-07-10 22:44:16,202305
202410,20241020,92060,3187,396,DIRECT,142.47,228812,2024-12-10 23:54:01,202410
202411,20241115,21164,4599,157,INDIRECT,1873.10,398867,2023-09-28 06:54:03,202411
202312,20231222,36685,2897,319,DIRECT,420.55,460881,2023-08-21 14:32:22,202312
202405,20240504,98732,5394,924,DISTRIBUTOR,4960.42,407977,2025-03-13 15:19:54,202405
202406,20240608,87004,1393,294,DIRECT,3324.68,194694,2023-02-13 02:40:26,202406
202308,20230809,31977,2368,937,DISTRIBUTOR,1024.67,281303,2023-08-16 11:14:59,202308
202309,20230915,48199,5058,489,DIRECT,4379.24,404716,2023-06-02 16:23:35,202309
202304,20230426,69356,4982,704,INDIRECT,2685.10,154820,2025-08-19 02:13:36,202304
202402,20240224,10227,8999,327,INDIRECT,4512.37,178204,2025-05-09 21:15:16,202402
202408,20240811,95283,7621,931,DISTRIBUTOR,1412.68,449011,2023-03-31 08:20:00,202408
202405,20240509,10997,8176,737,DIRECT,3289.36,167481,2024-09-12 21:35:40,202405
202306,20230606,95513,3511,703,INDIRECT,4618.69,441456,2024-04-05 04:53:31,202306
202404,20240403,35810,9041,371,INDIRECT,3875.56,14259,2023-02-05 15:53:25,202404
202401,20240111,61877,6700,807,DIRECT,2530.03,304195,2023-03-02 05:06:37,202401
202408,20240821,44429,5075,998,INDIRECT,3781.50,30835,2024-09-23 02:58:34,202408
202402,20240205,49466,7972,407,DISTRIBUTOR,1478.40,171078,2023-08-01 22:44:17,202402
202408,20240807,35771,7190,151,DISTRIBUTOR,926.10,413510,2025-08-14 11:35:53,202408
202410,20241009,13023,1215,747,INDIRECT,4331.05,253786,2023-09-18 13:43:27,202410
202401,20240110,17099,2344,422,DISTRIBUTOR,4877.09,88593,2024-10-05 00:16:34,202401
202303,20230313,70548,8121,268,INDIRECT,3572.64,374916,2025-05-02 11:38:28,202303
202309,20230926,17137,3120,838,DIRECT,451.98,229541,2024-03-29 17:47:58,202309
202311,20231125,19070,9190,541,DIRECT,2126.47,220632,2024-10-20 00:43:16,202311
202405,20240517,87824,4353,219,INDIRECT,739.27,201534,2023-03-03 20:12:39,202405
202308,20230811,89953,3026,982,DIRECT,2450.55,149321,2025-10-27 18:47:14,202308
202411,20241111,63306,3156,708,INDIRECT,3609.46,98833,2024-06-19 19:07:09,202411
202401,20240107,71504,4781,310,INDIRECT,1158.17,124410,2024-11-02 09:46:24,202401
202404,20240418,19036,3060,618,DISTRIBUTOR,294.16,425734,2023-11-11 08:27:09,202404
202307,20230719,60922,1533,796,INDIRECT,1536.65,251470,2023-08-01 00:52:11,202307
202301,20230115,34528,8307,816,INDIRECT,102.61,348551,2025-06-19 23:54:15,202301
202402,20240205,13570,6466,923,DIRECT,3191.40,117832,2025-07-04 13:00:35,202402
202307,20230711,50693,7244,595,DIRECT,1946.45,229478,2025-10-03 07:53:43,202307
202406,20240617,94925,3341,275,INDIRECT,3930.66,157632,2025-08-27 15:07:56,202406
202302,20230206,29189,1459,411,INDIRECT,4093.42,351710,2024-04-10 21:27:47,202302
202409,20240927,58081,2555,475,DIRECT,4962.66,338316,2023-10-26 03:05:47,202409
202311,20231101,82394,6673,575,INDIRECT,818.91,487388,2023-11-27 10:10:22,202311
202401,20240119,88390,7363,689,DIRECT,4348.58,145054,2023-06-22 04:56:21,202401
202401,20240105,49012,2753,294,DISTRIBUTOR,3357.28,332720,2025-08-11 11:10:15,202401
202411,20241103,82640,7775,893,INDIRECT,3105.94,196335,2024-05-18 04:50:48,202411
202310,20231016,55983,1933,459,DIRECT,3854.99,208296,2024-10-23 23:04:05,202310
202405,20240520,28766,1028,393,DIRECT,1531.89,197810,2025-04-09 15:56:46,202405
202403,20240312,60954,5233,609,INDIRECT,3705.01,301201,2023-03-19 12:51:34,202403
202301,20230104,11520,1852,324,INDIRECT,4284.45,404969,2025-11-10 14:02:51,202301
202312,20231217,83117,1426,262,DISTRIBUTOR,846.29,250598,2025-05-02 12:05:18,202312
202301,20230112,42279,9743,785,INDIRECT,2448.14,209209,2023-04-12 00:37:57,202301
202302,20230218,42370,1230,901,DIRECT,1638.82,435667,2023-07-10 00:06:26,202302
202302,20230225,64198,8598,592,DIRECT,1609.75,342773,2024-09-03 04:26:25,202302
202401,20240116,27144,4209,766,DISTRIBUTOR,4029.17,451420,2025-10-19 13:34:50,202401
202302,20230202,13541,2319,413,DIRECT,1343.23,484803,2025-01-02 05:20:43,202302
202304,20230402,42482,7045,625,DIRECT,1032.96,147101,2024-05-04 22:29:22,202304
202408,20240809,46592,6716,680,DISTRIBUTOR,1483.63,236761,2024-08-21 01:21:21,202408
202412,20241218,64223,6469,327,INDIRECT,4509.74,233381,2024-09-18 07:57:30,202412
202412,20241202,67663,6867,571,INDIRECT,3669.59,175176,2023-09-18 03:07:05,202412
202309,20230913,38828,6790,937,INDIRECT,4159.77,177325,2023-07-22 15:03:51,202309
202306,20230602,98313,5796,728,INDIRECT,4435.10,24584,2023-07-05 17:34:59,202306
202409,20240902,36681,5778,138,DISTRIBUTOR,2432.24,450312,2023-11-07 02:59:23,202409
202406,20240622,43867,6292,566,INDIRECT,2906.53,264205,2023-07-26 17:13:53,202406
202410,20241027,61832,7495,182,DIRECT,2623.23,406094,2024-08-19 08:28:25,202410
202407,20240717,52758,9337,921,INDIRECT,4032.83,273961,2023-07-08 23:45:11,202407
202404,20240421,93462,8909,174,DISTRIBUTOR,2167.93,449878,2025-09-11 12:10:25,202404
202302,20230208,11382,3742,811,INDIRECT,1276.69,362763,2024-04-08 00:04:08,202302
202302,20230207,35450,1241,875,INDIRECT,1890.49,185145,2025-04-27 11:40:03,202302
202404,20240413,73458,4933,725,DIRECT,2183.36,244259,2024-10-12 21:01:19,202404
202311,20231124,34793,2122,583,DIRECT,4588.93,187136,2024-10-03 10:17:47,202311
202405,20240528,13435,7898,263,INDIRECT,242.25,151362,2024-08-10 12:27:34,202405
202309,20230923,85363,5508,882,DISTRIBUTOR,1470.47,234573,2023-09-02 15:01:04,202309
202401,20240101,26103,1688,820,DIRECT,1312.30,85093,2024-08-16 09:56:44,202401
202403,20240315,58075,5361,207,DIRECT,424.21,49035,2024-10-05 06:27:58,202403
202407,20240703,68059,9518,329,INDIRECT,3143.19,56700,2023-04-05 01:58:02,202407
202311,20231102,45728,9411,468,DISTRIBUTOR,682.10,57787,2024-06-19 06:33:44,202311
202312,20231204,88810,8111,201,DISTRIBUTOR,3193.55,206061,2024-04-24 19:50:41,202312
202402,20240207,51481,7089,140,DIRECT,2598.68,380857,2023-10-16 08:28:31,202402
202308,20230822,74591,7707,848,DISTRIBUTOR,2585.91,354495,2023-10-20 18:13:03,202308
202402,20240212,30122,8259,689,DISTRIBUTOR,3861.44,442494,2025-10-04 15:36:05,202402
202412,20241208,31704,2930,221,INDIRECT,3512.30,35202,2024-06-20 13:10:56,202412
202401,20240119,74930,2603,115,DISTRIBUTOR,486.18,237588,2025-08-19 17:17:14,202401
202311,20231117,49389,9404,106,INDIRECT,2092.24,251101,2025-08-12 15:40:33,202311
202310,20231001,52172,1412,373,INDIRECT,2972.14,431536,2025-01-08 00:02:43,202310
202406,20240611,12069,5835,978,DISTRIBUTOR,155.79,97509,2025-01-13 18:17:42,202406
202306,20230616,35268,8291,349,DISTRIBUTOR,1514.05,111269,2024-11-19 22:12:01,202306
202409,20240916,22749,9122,816,DIRECT,2806.49,255690,2023-02-23 05:11:21,202409
202402,20240222,71830,1397,501,INDIRECT,2097.69,373953,2024-06-09 13:38:21,202402
202407,20240714,50667,9936,947,INDIRECT,1137.78,337568,2024-01-09 22:04:13,202407
202409,20240918,37045,3660,173,DISTRIBUTOR,2213.20,308263,2024-06-30 12:23:38,202409
202303,20230315,40518,9421,626,DIRECT,1954.58,111397,2024-07-19 04:35:55,202303
202411,20241103,24917,2102,166,INDIRECT,180.51,328908,2024-12-01 22:05:31,202411
202408,20240817,92171,7015,497,INDIRECT,3208.55,251442,2023-09-15 01:31:30,202408
202301,20230106,43554,5281,932,INDIRECT,2985.02,344964,2023-03-20 10:42:43,202301
202404,20240407,40164,6616,714,DISTRIBUTOR,3648.26,161681,2023-05-01 18:59:35,202404
202409,20240922,82008,2649,204,DISTRIBUTOR,1943.93,432975,2023-09-21 20:17:16,202409
202401,20240102,96038,8704,334,INDIRECT,2592.75,386362,2023-04-18 06:27:09,202401
202310,20231003,77697,3219,765,DIRECT,578.81,203679,2024-10-03 02:46:19,202310
202407,20240715,36051,9488,590,DISTRIBUTOR,691.33,139356,2024-08-12 10:23:55,202407
202407,20240726,59241,5739,777,DISTRIBUTOR,4087.53,487586,2025-10-09 21:29:48,202407
202307,20230703,67414,7446,615,DISTRIBUTOR,1722.08,488106,2024-12-01 05:06:20,202307
202408,20240819,21436,2187,271,DISTRIBUTOR,2191.58,27037,2024-06-06 11:14:23,202408
202301,20230119,28070,6249,752,INDIRECT,4806.80,249364,2024-06-13 16:56:04,202301
202409,20240924,87096,9637,702,DIRECT,4304.54,428049,2025-07-02 17:58:35,202409
202412,20241206,97870,7767,580,DISTRIBUTOR,1056.82,407109,2023-02-17 09:01:51,202412
202309,20230912,95623,6863,981,INDIRECT,895.79,496979,2023-07-09 17:12:35,202309
202407,20240715,85850,9093,921,INDIRECT,235.00,168705,2023-11-04 14:21:00,202407
202408,20240820,50956,9260,883,DIRECT,3039.39,443957,2023-03-20 04:27:59,202408
202411,20241128,29091,7095,615,DIRECT,3338.08,497748,2024-04-03 21:21:02,202411
202410,20241019,41414,8002,116,DISTRIBUTOR,3659.40,182552,2025-03-31 03:47:19,202410
202309,20230925,15194,1868,593,DISTRIBUTOR,4033.38,116362,2024-03-18 03:50:07,202309
202406,20240609,95839,4486,126,INDIRECT,2577.15,90842,2023-04-30 23:53:02,202406
202405,20240503,55063,6377,431,DIRECT,3528.63,221743,2025-07-23 07:06:46,202405
202306,20230626,47125,8743,446,DISTRIBUTOR,4419.56,310507,2025-04-14 20:04:46,202306
202301,20230114,73883,5330,235,DIRECT,3986.66,314560,2025-01-17 04:39:20,202301
202307,20230719,15547,3258,216,DIRECT,1779.09,181290,2024-02-14 05:35:42,202307
202302,20230221,53068,2716,347,DIRECT,4962.32,277135,2025-02-20 02:51:57,202302
202407,20240724,41950,9821,982,DIRECT,3714.32,190424,2023-08-26 07:55:18,202407
202410,20241002,76820,5423,102,DIRECT,3777.85,220359,2024-01-18 07:25:44,202410
202406,20240607,26587,8900,682,DISTRIBUTOR,1310.14,25144,2023-01-03 16:31:29,202406
202412,20241213,86276,1769,593,DISTRIBUTOR,3172.48,134781,2024-10-27 11:25:43,202412
202402,20240208,37821,6483,245,DISTRIBUTOR,2462.19,273206,2025-11-15 07:30:28,202402
202301,20230107,92954,8791,816,DISTRIBUTOR,2674.46,415575,2025-03-02 12:26:18,202301
202403,20240315,55809,3883,697,INDIRECT,1048.01,165968,2025-01-26 04:20:44,202403
202412,20241219,45143,8950,901,INDIRECT,3408.46,75158,2025-02-05 16:52:13,202412
202306,20230624,74585,2675,830,DISTRIBUTOR,3899.31,455932,2023-11-08 07:21:50,202306
202309,20230917,70166,9564,718,DIRECT,3561.16,467741,2025-02-27 05:11:30,202309
202312,20231220,36471,6139,746,DISTRIBUTOR,3153.92,201476,2025-02-18 15:31:20,202312
202309,20230928,95979,5222,720,DISTRIBUTOR,3373.46,53907,2023-08-21 06:15:49,202309
202409,20240925,43240,2593,603,DIRECT,3719.53,340949,2025-07-23 13:30:42,202409
202412,20241203,72476,1363,873,DIRECT,173.00,147880,2025-10-10 09:12:47,202412
202409,20240922,52194,8898,278,DISTRIBUTOR,2517.88,357370,2024-05-07 18:42:25,202409
202301,20230105,49191,6864,735,DIRECT,3519.93,19665,2023-02-15 04:23:50,202301
202306,20230602,82167,6883,558,DIRECT,3451.09,484095,2024-11-23 10:51:51,202306
202406,20240624,84836,4479,985,DISTRIBUTOR,3232.60,126919,2023-07-20 15:26:20,202406
202401,20240112,31951,6011,598,DISTRIBUTOR,3078.72,404968,2023-06-26 03:11:37,202401
202305,20230516,66317,7959,164,DISTRIBUTOR,2952.03,348626,2024-04-04 08:21:52,202305
202402,20240226,20383,7707,888,INDIRECT,2889.64,375798,2024-05-16 12:36:01,202402
202304,20230426,24107,8706,993,DIRECT,3391.17,90882,2025-03-23 04:18:20,202304
202302,20230207,70395,9360,723,DISTRIBUTOR,4556.45,35136,2025-01-20 13:50:45,202302
202302,20230207,50875,7546,586,DIRECT,2491.49,139889,2024-02-25 13:53:51,202302
202404,20240428,72450,3594,975,DISTRIBUTOR,3503.83,376538,2023-10-23 08:38:56,202404
202404,20240413,67149,5594,597,INDIRECT,3866.89,57285,2024-11-20 12:44:40,202404
202411,20241104,54670,4765,447,INDIRECT,2660.16,414799,2024-01-29 08:28:43,202411
202407,20240704,24724,8385,912,DISTRIBUTOR,2700.38,365002,2025-07-13 08:19:08,202407
202404,20240409,92384,2973,363,DIRECT,2119.92,287893,2025-03-04 07:24:02,202404
202305,20230512,79831,9844,361,DIRECT,3989.53,395223,2024-07-16 00:27:32,202305
202405,20240503,48304,1453,595,DISTRIBUTOR,4018.62,22892,2023-01-24 15:47:41,202405
202409,20240919,74033,8690,328,DIRECT,1385.40,16058,2023-05-05 01:56:24,202409
202406,20240607,37676,4547,217,DISTRIBUTOR,2376.22,324024,2025-06-01 07:02:50,202406
202407,20240707,91588,1583,563,DIRECT,3325.34,84295,2023-06-08 10:31:46,202407
202310,20231025,36128,7477,193,INDIRECT,1562.91,46425,2024-05-31 13:45:22,202310
202407,20240703,87450,2896,830,DISTRIBUTOR,1810.90,53086,2024-09-09 02:57:45,202407
202412,20241204,17333,1246,135,DISTRIBUTOR,1640.34,28191,2023-11-15 18:19:48,202412
202308,20230811,95145,7796,877,DISTRIBUTOR,2282.88,29699,2023-10-21 08:11:50,202308
202311,20231120,19424,6549,404,INDIRECT,976.95,209225,2024-01-25 08:27:32,202311
202406,20240604,52692,8127,185,DIRECT,2499.01,250538,2023-12-27 08:07:14,202406
202412,20241223,28283,7946,264,INDIRECT,3728.76,372791,2024-05-16 12:13:30,202412
202403,20240314,62485,3686,394,DIRECT,2727.50,181955,2024-04-20 21:38:36,202403
202411,20241116,19193,9778,948,DIRECT,469.80,273618,2023-05-12 10:51:32,202411
202409,20240922,82488,8782,387,INDIRECT,3275.79,11102,2024-03-01 18:12:03,202409
202307,20230701,22691,5935,226,DIRECT,2219.79,418599,2023-02-15 16:28:50,202307
202403,20240318,49505,2525,599,INDIRECT,1976.26,137211,2025-05-31 11:13:34,202403
202309,20230902,22702,2932,680,DISTRIBUTOR,3569.00,52981,2024-02-05 16:26:42,202309
202301,20230112,79715,1760,755,DISTRIBUTOR,2507.21,475594,2025-06-05 03:30:22,202301
202406,20240602,84583,2452,381,DIRECT,2852.98,189145,2025-10-27 15:37:23,202406
202306,20230623,83976,5938,658,DIRECT,1251.34,16295,2024-05-23 13:29:18,202306
202306,20230602,95244,4820,320,DISTRIBUTOR,4199.28,143484,2024-03-11 20:19:30,202306
202306,20230608,29073,7573,544,INDIRECT,523.37,138490,2023-01-11 20:33:45,202306
202411,20241125,71872,1363,606,DISTRIBUTOR,1628.18,47816,2024-01-19 17:29:51,202411
202403,20240325,84697,2861,113,INDIRECT,4417.47,254477,2023-03-19 04:04:04,202403
202301,20230119,75300,6654,635,INDIRECT,1235.21,308519,2023-06-30 12:15:08,202301
202302,20230216,64757,2240,737,DISTRIBUTOR,3878.81,276025,2023-11-17 08:28:28,202302
202401,20240107,19670,3162,964,INDIRECT,1988.53,123854,2024-04-04 07:32:58,202401
202305,20230520,45474,6119,859,DISTRIBUTOR,2754.67,238929,2025-06-16 17:42:20,202305
202410,20241006,45060,3786,709,INDIRECT,2154.92,423049,2025-07-30 00:00:11,202410
202308,20230811,53961,9159,319,DIRECT,3882.34,422047,2023-04-29 04:53:42,202308
202302,20230218,48212,5171,973,DIRECT,3785.86,159900,2024-08-21 19:35:59,202302
202303,20230304,27651,2424,433,DISTRIBUTOR,4165.98,39221,2024-01-01 19:05:26,202303
202406,20240608,34034,2850,780,DIRECT,3997.39,323904,2024-01-31 13:23:06,202406
202404,20240419,73986,3311,891,DIRECT,1485.72,430859,2023-08-31 02:52:35,202404
202408,20240807,72368,4241,755,INDIRECT,4873.38,57417,2024-04-02 02:50:11,202408
202406,20240623,10966,6588,468,DISTRIBUTOR,4076.56,98930,2023-04-05 20:31:35,202406
202412,20241223,19473,4845,917,INDIRECT,3487.66,28548,2025-08-10 11:50:37,202412
202303,20230317,47047,9287,586,DISTRIBUTOR,1698.86,342092,2024-04-24 13:03:26,202303
202302,20230205,98445,9644,436,DISTRIBUTOR,4339.97,198742,2023-12-22 07:59:32,202302
202310,20231020,84722,7128,234,DIRECT,560.75,324909,2025-09-24 11:40:54,202310
202406,20240604,53401,1602,658,DISTRIBUTOR,849.42,43158,2023-04-22 18:08:05,202406
202301,20230125,36485,8693,815,DISTRIBUTOR,1867.43,153056,2024-08-12 12:03:26,202301
202408,20240826,76469,6262,477,INDIRECT,887.38,112351,2025-03-19 05:09:33,202408
202410,20241006,52511,6096,574,DISTRIBUTOR,2745.14,43592,2024-03-12 16:57:05,202410
202312,20231202,35717,9522,917,DIRECT,3601.18,307919,2024-10-17 02:05:32,202312
202310,20231013,98837,9835,252,DIRECT,4433.82,155990,2025-04-19 14:02:36,202310
202303,20230311,64847,9015,827,DISTRIBUTOR,2670.29,141621,2023-05-04 00:56:54,202303
202407,20240712,26196,9021,131,INDIRECT,1858.04,285780,2024-10-07 14:18:53,202407
202408,20240801,16071,5821,257,INDIRECT,4797.96,438595,2024-06-30 15:11:55,202408
202309,20230918,70714,5064,569,DISTRIBUTOR,547.66,240251,2024-12-09 00:13:15,202309
202408,20240817,99987,5859,651,DIRECT,1126.72,404021,2025-02-28 22:57:36,202408
202309,20230910,71450,5072,645,DIRECT,1051.47,260469,2025-02-21 05:07:37,202309
202310,20231019,81011,8075,694,DISTRIBUTOR,3303.27,480412,2025-10-27 02:44:50,202310
202409,20240906,92005,3891,816,INDIRECT,176.02,462155,2023-05-23 05:05:50,202409
202307,20230705,94924,4759,704,DISTRIBUTOR,1656.13,327584,2023-07-24 19:15:52,202307
202311,20231110,61087,8762,259,INDIRECT,1342.23,400966,2023-06-07 18:55:12,202311
202410,20241025,41674,8333,590,INDIRECT,1524.66,47692,2025-03-13 18:51:24,202410
202306,20230620,16474,1502,846,INDIRECT,4387.93,30795,2024-02-09 00:32:20,202306
202306,20230605,80118,4330,481,DISTRIBUTOR,2746.84,170784,2023-10-06 16:52:16,202306
202301,20230113,35548,6008,212,DIRECT,318.31,393720,2023-06-23 17:25:41,202301
202305,20230520,30880,9922,392,DIRECT,4430.61,345227,2023-09-30 17:35:39,202305
202402,20240218,71980,6388,958,DIRECT,4136.98,198301,2025-05-24 01:29:23,202402
202407,20240720,37252,1201,100,DIRECT,2272.63,431358,2023-12-30 12:26:19,202407
202309,20230913,21624,6731,756,INDIRECT,2313.02,12510,2025-03-03 14:37:23,202309
202301,20230121,22977,1741,761,DIRECT,3315.90,449238,2023-07-27 17:13:31,202301
202404,20240416,68343,7339,981,DIRECT,249.31,365893,2023-04-27 14:39:30,202404
202410,20241021,37945,7832,865,DISTRIBUTOR,3890.36,221358,2025-08-02 23:11:35,202410
202304,20230415,65532,9475,706,INDIRECT,4384.61,207437,2023-01-26 09:44:08,202304
202309,20230903,46715,2112,562,INDIRECT,1360.90,313608,2025-03-31 15:55:24,202309
202412,20241221,55139,4661,983,DIRECT,1750.12,149101,2023-04-27 03:22:01,202412
202405,20240526,17667,5644,634,DIRECT,3484.71,68265,2024-07-24 13:08:56,202405
202304,20230420,46601,3279,615,INDIRECT,1506.27,459765,2024-01-27 10:50:46,202304
202301,20230119,53797,4329,568,DIRECT,2446.37,32428,2024-06-12 16:14:38,202301
202303,20230308,86387,2105,626,INDIRECT,1646.17,142431,2023-09-23 16:38:48,202303
202406,20240603,56904,5581,774,DIRECT,4478.57,60493,2024-09-20 11:40:43,202406
202404,20240414,27967,6534,357,DISTRIBUTOR,368.61,179279,2023-04-24 15:37:01,202404
202305,20230527,31008,3717,747,INDIRECT,607.12,201204,2024-05-13 21:14:40,202305
202311,20231113,28587,6422,888,DIRECT,4412.44,458099,2024-07-25 20:45:25,202311
202305,20230525,89147,5642,779,DISTRIBUTOR,2504.63,161024,2025-01-07 01:36:09,202305
202404,20240416,90744,5972,602,DISTRIBUTOR,4219.40,91344,2024-07-08 18:14:16,202404
202310,20231016,63089,5016,794,DIRECT,2361.16,40769,2024-10-28 16:05:50,202310
202303,20230301,39910,8665,831,INDIRECT,668.42,227472,2024-08-23 14:39:53,202303
202302,20230217,21976,6559,221,INDIRECT,2962.33,154044,2024-08-12 21:46:06,202302
202309,20230927,28650,5163,503,DIRECT,2048.81,236011,2025-07-25 09:11:03,202309
202410,20241017,88262,6126,833,INDIRECT,947.51,317076,2024-09-15 01:26:53,202410
202407,20240712,28481,4678,244,DISTRIBUTOR,3945.34,205683,2024-05-21 07:22:31,202407
202402,20240209,38285,4807,875,INDIRECT,2612.26,42527,2025-01-11 14:20:08,202402
202307,20230723,53247,2977,700,INDIRECT,1578.07,207214,2023-03-14 10:13:21,202307
202301,20230121,17478,9996,499,INDIRECT,2462.42,142985,2025-02-03 02:47:27,202301
202306,20230623,34260,6086,379,INDIRECT,928.09,245445,2023-01-28 06:23:02,202306
202408,20240806,17608,6958,320,DISTRIBUTOR,3665.18,28984,2025-04-02 13:53:47,202408
